YEAR,QUARTER,REGION,PROVINCE,SEX,VALUE,UNIT,SOURCE
2563,ไตรมาสที่ 2/2563,2) ภาคกลาง,ระยอง,1. ชาย,385.3,พันคน,สำนักงานสถิติแห่งชาติ
2563,ไตรมาสที่ 2/2563,2) ภาคกลาง,ระยอง,2. หญิง,379.4,พันคน,สำนักงานสถิติแห่งชาติ
2563,ไตรมาสที่ 2/2563,2) ภาคกลาง,ราชบุรี,1. ชาย,322.3,พันคน,สำนักงานสถิติแห่งชาติ
2563,ไตรมาสที่ 2/2563,2) ภาคกลาง,ราชบุรี,2. หญิง,347.9,พันคน,สำนักงานสถิติแห่งชาติ
2563,ไตรมาสที่ 2/2563,2) ภาคกลาง,ลพบุรี,1. ชาย,324.6,พันคน,สำนักงานสถิติแห่งชาติ
2563,ไตรมาสที่ 2/2563,2) ภาคกลาง,ลพบุรี,2. หญิง,326.4,พันคน,สำนักงานสถิติแห่งชาติ
2563,ไตรมาสที่ 2/2563,2) ภาคกลาง,สมุทรปราการ,1. ชาย,927.6,พันคน,สำนักงานสถิติแห่งชาติ
2563,ไตรมาสที่ 2/2563,2) ภาคกลาง,สมุทรปราการ,2. หญิง,1004.2,พันคน,สำนักงานสถิติแห่งชาติ
2563,ไตรมาสที่ 2/2563,2) ภาคกลาง,สมุทรสงคราม,1. ชาย,78,พันคน,สำนักงานสถิติแห่งชาติ
2563,ไตรมาสที่ 2/2563,2) ภาคกลาง,สมุทรสงคราม,2. หญิง,85.9,พันคน,สำนักงานสถิติแห่งชาติ
2563,ไตรมาสที่ 2/2563,2) ภาคกลาง,สมุทรสาคร,1. ชาย,439.9,พันคน,สำนักงานสถิติแห่งชาติ
2563,ไตรมาสที่ 2/2563,2) ภาคกลาง,สมุทรสาคร,2. หญิง,456.8,พันคน,สำนักงานสถิติแห่งชาติ
2563,ไตรมาสที่ 2/2563,2) ภาคกลาง,สระบุรี,1. ชาย,294.2,พันคน,สำนักงานสถิติแห่งชาติ
2563,ไตรมาสที่ 2/2563,2) ภาคกลาง,สระบุรี,2. หญิง,302.7,พันคน,สำนักงานสถิติแห่งชาติ
2563,ไตรมาสที่ 2/2563,2) ภาคกลาง,สระแก้ว,1. ชาย,245.5,พันคน,สำนักงานสถิติแห่งชาติ
2563,ไตรมาสที่ 2/2563,2) ภาคกลาง,สระแก้ว,2. หญิง,257.2,พันคน,สำนักงานสถิติแห่งชาติ
2563,ไตรมาสที่ 2/2563,2) ภาคกลาง,สิงห์บุรี,1. ชาย,83,พันคน,สำนักงานสถิติแห่งชาติ
2563,ไตรมาสที่ 2/2563,2) ภาคกลาง,สิงห์บุรี,2. หญิง,93.2,พันคน,สำนักงานสถิติแห่งชาติ
2563,ไตรมาสที่ 2/2563,2) ภาคกลาง,สุพรรณบุรี,1. ชาย,344.3,พันคน,สำนักงานสถิติแห่งชาติ
2563,ไตรมาสที่ 2/2563,2) ภาคกลาง,สุพรรณบุรี,2. หญิง,379.8,พันคน,สำนักงานสถิติแห่งชาติ
2563,ไตรมาสที่ 2/2563,2) ภาคกลาง,อ่างทอง,1. ชาย,102.7,พันคน,สำนักงานสถิติแห่งชาติ
2563,ไตรมาสที่ 2/2563,2) ภาคกลาง,อ่างทอง,2. หญิง,116.2,พันคน,สำนักงานสถิติแห่งชาติ
2563,ไตรมาสที่ 2/2563,2) ภาคกลาง,เพชรบุรี,1. ชาย,194.9,พันคน,สำนักงานสถิติแห่งชาติ
2563,ไตรมาสที่ 2/2563,2) ภาคกลาง,เพชรบุรี,2. หญิง,207.5,พันคน,สำนักงานสถิติแห่งชาติ
2563,ไตรมาสที่ 2/2563,3) ภาคเหนือ,กำแพงเพชร,1. ชาย,301.7,พันคน,สำนักงานสถิติแห่งชาติ
2563,ไตรมาสที่ 2/2563,3) ภาคเหนือ,กำแพงเพชร,2. หญิง,323.9,พันคน,สำนักงานสถิติแห่งชาติ
2563,ไตรมาสที่ 2/2563,3) ภาคเหนือ,ตาก,1. ชาย,188.6,พันคน,สำนักงานสถิติแห่งชาติ
2563,ไตรมาสที่ 2/2563,3) ภาคเหนือ,ตาก,2. หญิง,199.7,พันคน,สำนักงานสถิติแห่งชาติ
2563,ไตรมาสที่ 2/2563,3) ภาคเหนือ,นครสวรรค์,1. ชาย,386.2,พันคน,สำนักงานสถิติแห่งชาติ
2563,ไตรมาสที่ 2/2563,3) ภาคเหนือ,นครสวรรค์,2. หญิง,428.9,พันคน,สำนักงานสถิติแห่งชาติ
2563,ไตรมาสที่ 2/2563,3) ภาคเหนือ,น่าน,1. ชาย,178.3,พันคน,สำนักงานสถิติแห่งชาติ
2563,ไตรมาสที่ 2/2563,3) ภาคเหนือ,น่าน,2. หญิง,183.5,พันคน,สำนักงานสถิติแห่งชาติ
2563,ไตรมาสที่ 2/2563,3) ภาคเหนือ,พะเยา,1. ชาย,167.7,พันคน,สำนักงานสถิติแห่งชาติ
2563,ไตรมาสที่ 2/2563,3) ภาคเหนือ,พะเยา,2. หญิง,178.7,พันคน,สำนักงานสถิติแห่งชาติ
2563,ไตรมาสที่ 2/2563,3) ภาคเหนือ,พิจิตร,1. ชาย,209.9,พันคน,สำนักงานสถิติแห่งชาติ
2563,ไตรมาสที่ 2/2563,3) ภาคเหนือ,พิจิตร,2. หญิง,234.9,พันคน,สำนักงานสถิติแห่งชาติ
2563,ไตรมาสที่ 2/2563,3) ภาคเหนือ,พิษณุโลก,1. ชาย,352.6,พันคน,สำนักงานสถิติแห่งชาติ
2563,ไตรมาสที่ 2/2563,3) ภาคเหนือ,พิษณุโลก,2. หญิง,386.9,พันคน,สำนักงานสถิติแห่งชาติ
2563,ไตรมาสที่ 2/2563,3) ภาคเหนือ,ลำปาง,1. ชาย,308.5,พันคน,สำนักงานสถิติแห่งชาติ
2563,ไตรมาสที่ 2/2563,3) ภาคเหนือ,ลำปาง,2. หญิง,324.1,พันคน,สำนักงานสถิติแห่งชาติ
2563,ไตรมาสที่ 2/2563,3) ภาคเหนือ,ลำพูน,1. ชาย,171.5,พันคน,สำนักงานสถิติแห่งชาติ
2563,ไตรมาสที่ 2/2563,3) ภาคเหนือ,ลำพูน,2. หญิง,185.6,พันคน,สำนักงานสถิติแห่งชาติ
2563,ไตรมาสที่ 2/2563,3) ภาคเหนือ,สุโขทัย,1. ชาย,239,พันคน,สำนักงานสถิติแห่งชาติ
2563,ไตรมาสที่ 2/2563,3) ภาคเหนือ,สุโขทัย,2. หญิง,272.6,พันคน,สำนักงานสถิติแห่งชาติ
2563,ไตรมาสที่ 2/2563,3) ภาคเหนือ,อุตรดิตถ์,1. ชาย,172.3,พันคน,สำนักงานสถิติแห่งชาติ
